country,date,value
Brazil,31/01/2019,0.0223471
Brazil,31/01/2019,0.0284315
Brazil,31/01/2019,0.10755
Brazil,31/01/2019,0.10096
Brazil,01/02/2019,0.46123
Brazil,01/02/2019,0.533651
Brazil,01/02/2019,0.023058
Brazil,01/02/2019,0.027614
Brazil,01/02/2019,0.119073
Brazil,01/02/2019,0.103294
Brazil,02/02/2019,0.442741
Brazil,02/02/2019,0.49266
Brazil,02/02/2019,0.0242158
Brazil,02/02/2019,0.0252993
Brazil,02/02/2019,0.119073
Brazil,02/02/2019,0.099153
Brazil,03/02/2019,0.456997
Brazil,03/02/2019,0.403621
Brazil,03/02/2019,0.0230151
Brazil,03/02/2019,0.0236724
Brazil,03/02/2019,0.120086
Brazil,03/02/2019,0.102346
Brazil,04/02/2019,0.482915
Brazil,04/02/2019,0.528381
Brazil,04/02/2019,0.0238332
Brazil,04/02/2019,0.0263413
Brazil,04/02/2019,0.132153
Brazil,04/02/2019,0.10815
Brazil,05/02/2019,0.506498
Brazil,05/02/2019,0.531305
Brazil,05/02/2019,0.0227552
Brazil,05/02/2019,0.026992
Brazil,05/02/2019,0.132153
Brazil,05/02/2019,0.113432
Brazil,06/02/2019,0.487321
Brazil,06/02/2019,0.53524
Brazil,06/02/2019,0.0223963
Brazil,06/02/2019,0.026065
Brazil,06/02/2019,0.129144
Brazil,06/02/2019,0.109137
Brazil,07/02/2019,0.466063
Brazil,07/02/2019,0.532954
Brazil,07/02/2019,0.0213876
Brazil,07/02/2019,0.0265852
Brazil,07/02/2019,0.119212
Brazil,07/02/2019,0.104376
Brazil,08/02/2019,0.437322
Brazil,08/02/2019,0.535676
Brazil,08/02/2019,0.0227679
Brazil,08/02/2019,0.0275143
Brazil,08/02/2019,0.119073
Brazil,08/02/2019,0.0979395
Brazil,09/02/2019,0.419567
Brazil,09/02/2019,0.495357
Brazil,09/02/2019,0.0240571
Brazil,09/02/2019,0.0243062
Brazil,09/02/2019,0.119073
Brazil,09/02/2019,0.0939632
Brazil,10/02/2019,0.424075
Brazil,10/02/2019,0.406235
Brazil,10/02/2019,0.0227172
Brazil,10/02/2019,0.0217513
Brazil,10/02/2019,0.119073
Brazil,10/02/2019,0.0949728
Brazil,11/02/2019,0.46372
Brazil,11/02/2019,0.529719
Brazil,11/02/2019,0.0230427
Brazil,11/02/2019,0.0262395
Brazil,11/02/2019,0.119073
Brazil,11/02/2019,0.103852
Brazil,12/02/2019,0.473005
Brazil,12/02/2019,0.530886
Brazil,12/02/2019,0.0221835
Brazil,12/02/2019,0.0263359
Brazil,12/02/2019,0.119073
Brazil,12/02/2019,0.105931
Brazil,13/02/2019,0.536964
Brazil,13/02/2019,0.525514
Brazil,13/02/2019,0.0221598
Brazil,13/02/2019,0.0264504
Brazil,13/02/2019,0.125016
Brazil,13/02/2019,0.120255
Brazil,14/02/2019,0.57137
Brazil,14/02/2019,0.531507
Brazil,14/02/2019,0.0219164
Brazil,14/02/2019,0.0266908
Brazil,14/02/2019,0.120219
Brazil,14/02/2019,0.12796
Brazil,15/02/2019,0.590373
Brazil,15/02/2019,0.537679
Brazil,15/02/2019,0.0220669
Brazil,15/02/2019,0.0261658
Brazil,15/02/2019,0.132153
Brazil,15/02/2019,0.132216
Brazil,16/02/2019,0.576768
Brazil,16/02/2019,0.496802
Brazil,16/02/2019,0.0241779
Brazil,16/02/2019,0.0237665
Brazil,16/02/2019,0.130646
Brazil,16/02/2019,0.129169
Brazil,17/02/2019,0.577444
Brazil,17/02/2019,0.40117
Brazil,17/02/2019,0.0224072
Brazil,17/02/2019,0.0197037
Brazil,17/02/2019,0.12034
Brazil,17/02/2019,0.12932
Brazil,18/02/2019,0.563362
Brazil,18/02/2019,0.527344
Brazil,18/02/2019,0.021994
Brazil,18/02/2019,0.0264044
Brazil,18/02/2019,0.119144
Brazil,18/02/2019,0.126167
Brazil,19/02/2019,0.571563
Brazil,19/02/2019,0.532655
Brazil,19/02/2019,0.0214473
Brazil,19/02/2019,0.026012
Brazil,19/02/2019,0.119097
Brazil,19/02/2019,0.128003
Brazil,20/02/2019,0.571343
Brazil,20/02/2019,0.543878
Brazil,20/02/2019,0.0223861
Brazil,20/02/2019,0.0251366
Brazil,20/02/2019,0.119095
Brazil,20/02/2019,0.127954
Brazil,21/02/2019,0.541353
Brazil,21/02/2019,0.537757
Brazil,21/02/2019,0.0218822
Brazil,21/02/2019,0.0258814
Brazil,21/02/2019,0.119073
Brazil,21/02/2019,0.121238
Brazil,22/02/2019,0.522441
Brazil,22/02/2019,0.53708
Brazil,22/02/2019,0.0213925
Brazil,22/02/2019,0.0259684
Brazil,22/02/2019,0.119073
Brazil,22/02/2019,0.117002
Brazil,23/02/2019,0.39738
Brazil,23/02/2019,0.504849
Brazil,23/02/2019,0.0248142
Brazil,23/02/2019,0.0238998
Brazil,23/02/2019,0.119073
Brazil,23/02/2019,0.0889944
Brazil,24/02/2019,0.414222
Brazil,24/02/2019,0.430039
Brazil,24/02/2019,0.0226409
Brazil,24/02/2019,0.0205426
Brazil,24/02/2019,0.119073
Brazil,24/02/2019,0.0927661
Brazil,25/02/2019,0.489751
Brazil,25/02/2019,0.529033
Brazil,25/02/2019,0.0220923
Brazil,25/02/2019,0.0252361
Brazil,25/02/2019,0.120411
Brazil,25/02/2019,0.109681
Brazil,26/02/2019,0.512243
Brazil,26/02/2019,0.511096
Brazil,26/02/2019,0.0214672
Brazil,26/02/2019,0.0253477
Brazil,26/02/2019,0.132153
Brazil,26/02/2019,0.114718
Brazil,27/02/2019,0.478874
Brazil,27/02/2019,0.508229
Brazil,27/02/2019,0.022033
Brazil,27/02/2019,0.02618
Brazil,27/02/2019,0.130841
Brazil,27/02/2019,0.107245
Brazil,28/02/2019,0.459016
Brazil,28/02/2019,0.520718
Brazil,28/02/2019,0.0226364
Brazil,28/02/2019,0.0259959
Brazil,28/02/2019,0.1206
Brazil,28/02/2019,0.102798
Brazil,01/03/2019,0.58694
Brazil,01/03/2019,0.536131
Brazil,01/03/2019,0.0225641
Brazil,01/03/2019,0.0279874
Brazil,01/03/2019,0.107587
Brazil,01/03/2019,0.112687
Brazil,02/03/2019,0.535946
Brazil,02/03/2019,0.493604
Brazil,02/03/2019,0.0251548
Brazil,02/03/2019,0.0261693
Brazil,02/03/2019,0.10755
Brazil,02/03/2019,0.102896
Brazil,03/03/2019,0.505172
Brazil,03/03/2019,0.390704
Brazil,03/03/2019,0.0230989
Brazil,03/03/2019,0.0156649
Brazil,03/03/2019,0.10755
Brazil,03/03/2019,0.0969878
Brazil,04/03/2019,0.507342
Brazil,04/03/2019,0.449824
Brazil,04/03/2019,0.022867
Brazil,04/03/2019,0.0154587
Brazil,04/03/2019,0.10755
Brazil,04/03/2019,0.0974045
Brazil,05/03/2019,0.501492
Brazil,05/03/2019,0.396565
Brazil,05/03/2019,0.0212748
Brazil,05/03/2019,0.0191276
Brazil,05/03/2019,0.10755
Brazil,05/03/2019,0.0962813
Brazil,06/03/2019,0.513815
Brazil,06/03/2019,0.467778
Brazil,06/03/2019,0.0214074
Brazil,06/03/2019,0.0270684
Brazil,06/03/2019,0.10755
Brazil,06/03/2019,0.0986471
Brazil,07/03/2019,0.463667
Brazil,07/03/2019,0.523643
Brazil,07/03/2019,0.0206644
Brazil,07/03/2019,0.0250056
Brazil,07/03/2019,0.10755
Brazil,07/03/2019,0.0890193
Brazil,08/03/2019,0.418043
Brazil,08/03/2019,0.528797
Brazil,08/03/2019,0.0226702
Brazil,08/03/2019,0.0242564
Brazil,08/03/2019,0.10755
Brazil,08/03/2019,0.08026
Brazil,09/03/2019,0.432597
Brazil,09/03/2019,0.499692
Brazil,09/03/2019,0.0231655
Brazil,09/03/2019,0.0233693
Brazil,09/03/2019,0.107596
Brazil,09/03/2019,0.0830541
