country,date,value
India,02/02/2019,0.0561638
India,02/02/2019,1.08401
India,02/02/2019,3.41487
India,03/02/2019,1.94063
India,03/02/2019,0.771155
India,03/02/2019,0.0102076
India,03/02/2019,0.056158
India,03/02/2019,1.13875
India,03/02/2019,3.40439
India,04/02/2019,1.88132
India,04/02/2019,0.818836
India,04/02/2019,0.00896485
India,04/02/2019,0.0562105
India,04/02/2019,1.05591
India,04/02/2019,3.30034
India,05/02/2019,1.92914
India,05/02/2019,0.818336
India,05/02/2019,0.00890655
India,05/02/2019,0.0558582
India,05/02/2019,0.768932
India,05/02/2019,3.38423
India,06/02/2019,2.02422
India,06/02/2019,0.822325
India,06/02/2019,0.00969428
India,06/02/2019,0.0564551
India,06/02/2019,0.592883
India,06/02/2019,3.55103
India,07/02/2019,2.0159
India,07/02/2019,0.82525
India,07/02/2019,0.00916735
India,07/02/2019,0.0528731
India,07/02/2019,0.868867
India,07/02/2019,3.53644
India,08/02/2019,1.93571
India,08/02/2019,0.826022
India,08/02/2019,0.00971519
India,08/02/2019,0.0579935
India,08/02/2019,1.1204
India,08/02/2019,3.39575
India,09/02/2019,1.96821
India,09/02/2019,0.815814
India,09/02/2019,0.00946001
India,09/02/2019,0.0521523
India,09/02/2019,1.41995
India,09/02/2019,3.45277
India,10/02/2019,1.97048
India,10/02/2019,0.775209
India,10/02/2019,0.00993108
India,10/02/2019,0.0547661
India,10/02/2019,1.27168
India,10/02/2019,3.45676
India,11/02/2019,1.92823
India,11/02/2019,0.815247
India,11/02/2019,0.00884638
India,11/02/2019,0.0558308
India,11/02/2019,0.944636
India,11/02/2019,3.38264
India,12/02/2019,1.94427
India,12/02/2019,0.81562
India,12/02/2019,0.00865282
India,12/02/2019,0.0518318
India,12/02/2019,0.68887
India,12/02/2019,3.41077
India,13/02/2019,1.96821
India,13/02/2019,0.821299
India,13/02/2019,0.00968238
India,13/02/2019,0.0560573
India,13/02/2019,0.507651
India,13/02/2019,3.45277
India,14/02/2019,2.01065
India,14/02/2019,0.823176
India,14/02/2019,0.00901954
India,14/02/2019,0.0511194
India,14/02/2019,0.593852
India,14/02/2019,3.52722
India,15/02/2019,2.00981
India,15/02/2019,0.823237
India,15/02/2019,0.00979609
India,15/02/2019,0.0542932
India,15/02/2019,0.639132
India,15/02/2019,3.52574
India,16/02/2019,1.97945
India,16/02/2019,0.807834
India,16/02/2019,0.00989219
India,16/02/2019,0.05106
India,16/02/2019,0.76453
India,16/02/2019,3.47249
India,17/02/2019,1.96093
India,17/02/2019,0.767068
India,17/02/2019,0.0101655
India,17/02/2019,0.0538877
India,17/02/2019,0.78146
India,17/02/2019,3.43999
India,18/02/2019,1.93443
India,18/02/2019,0.812793
India,18/02/2019,0.0087786
India,18/02/2019,0.0528838
India,18/02/2019,0.63182
India,18/02/2019,3.39352
India,19/02/2019,1.959
India,19/02/2019,0.817034
India,19/02/2019,0.00884223
India,19/02/2019,0.0494092
India,19/02/2019,0.547553
India,19/02/2019,3.43662
India,20/02/2019,2.04393
India,20/02/2019,0.808465
India,20/02/2019,0.00988081
India,20/02/2019,0.0524396
India,20/02/2019,0.54496
India,20/02/2019,3.58561
India,21/02/2019,2.02643
India,21/02/2019,0.815887
India,21/02/2019,0.009327
India,21/02/2019,0.0494084
India,21/02/2019,0.497966
India,21/02/2019,3.55491
India,22/02/2019,2.0254
India,22/02/2019,0.819281
India,22/02/2019,0.00997106
India,22/02/2019,0.0540327
India,22/02/2019,0.551406
India,22/02/2019,3.5531
India,23/02/2019,2.01971
India,23/02/2019,0.807091
India,23/02/2019,0.00987726
India,23/02/2019,0.0500265
India,23/02/2019,0.654787
India,23/02/2019,3.54311
India,24/02/2019,2.01684
India,24/02/2019,0.752222
India,24/02/2019,0.0102637
India,24/02/2019,0.052416
India,24/02/2019,0.675943
India,24/02/2019,3.53809
India,25/02/2019,1.96501
India,25/02/2019,0.817505
India,25/02/2019,0.00871441
India,25/02/2019,0.0558685
