country,date,value
Spain,02/02/2019,0.00671595
Spain,02/02/2019,0.17481
Spain,02/02/2019,0.0768581
Spain,03/02/2019,0.173258
Spain,03/02/2019,0.116593
Spain,03/02/2019,0.0447838
Spain,03/02/2019,0.00780303
Spain,03/02/2019,0.187499
Spain,03/02/2019,0.0820298
Spain,04/02/2019,0.247962
Spain,04/02/2019,0.277808
Spain,04/02/2019,0.0402991
Spain,04/02/2019,0.00818027
Spain,04/02/2019,0.182958
Spain,04/02/2019,0.117399
Spain,05/02/2019,0.223102
Spain,05/02/2019,0.281891
Spain,05/02/2019,0.0359773
Spain,05/02/2019,0.00725729
Spain,05/02/2019,0.156083
Spain,05/02/2019,0.105629
Spain,06/02/2019,0.222703
Spain,06/02/2019,0.283906
Spain,06/02/2019,0.0359279
Spain,06/02/2019,0.00759765
Spain,06/02/2019,0.150063
Spain,06/02/2019,0.10544
Spain,07/02/2019,0.228402
Spain,07/02/2019,0.285424
Spain,07/02/2019,0.0381824
Spain,07/02/2019,0.00793894
Spain,07/02/2019,0.150895
Spain,07/02/2019,0.108138
Spain,08/02/2019,0.221937
Spain,08/02/2019,0.289464
Spain,08/02/2019,0.0398902
Spain,08/02/2019,0.00837261
Spain,08/02/2019,0.155751
Spain,08/02/2019,0.105077
Spain,09/02/2019,0.186051
Spain,09/02/2019,0.186483
Spain,09/02/2019,0.0462214
Spain,09/02/2019,0.00672696
Spain,09/02/2019,0.152824
Spain,09/02/2019,0.0880867
Spain,10/02/2019,0.150044
Spain,10/02/2019,0.130687
Spain,10/02/2019,0.0449032
Spain,10/02/2019,0.00786433
Spain,10/02/2019,0.141857
Spain,10/02/2019,0.071039
Spain,11/02/2019,0.264272
Spain,11/02/2019,0.280669
Spain,11/02/2019,0.0400704
Spain,11/02/2019,0.00808132
Spain,11/02/2019,0.143952
Spain,11/02/2019,0.125121
Spain,12/02/2019,0.28713
Spain,12/02/2019,0.282021
Spain,12/02/2019,0.0368552
Spain,12/02/2019,0.00715448
Spain,12/02/2019,0.156832
Spain,12/02/2019,0.135943
Spain,13/02/2019,0.287521
Spain,13/02/2019,0.279209
Spain,13/02/2019,0.036488
Spain,13/02/2019,0.00761326
Spain,13/02/2019,0.156836
Spain,13/02/2019,0.136128
