country,date,value
United States,20/03/2019,0.478663
United States,20/03/2019,2.57807
United States,20/03/2019,4.01421
United States,21/03/2019,2.65103
United States,21/03/2019,4.81015
United States,21/03/2019,0.206151
United States,21/03/2019,0.487176
United States,21/03/2019,2.49592
United States,21/03/2019,4.01154
United States,22/03/2019,2.63978
United States,22/03/2019,4.79868
United States,22/03/2019,0.2113
United States,22/03/2019,0.487048
United States,22/03/2019,2.50956
United States,22/03/2019,3.99452
United States,23/03/2019,2.42082
United States,23/03/2019,3.97638
United States,23/03/2019,0.213144
United States,23/03/2019,0.444535
United States,23/03/2019,2.54875
United States,23/03/2019,3.66318
United States,24/03/2019,2.22237
United States,24/03/2019,2.98708
United States,24/03/2019,0.212423
United States,24/03/2019,0.425904
United States,24/03/2019,2.33633
United States,24/03/2019,3.36289
United States,25/03/2019,2.22743
United States,25/03/2019,4.31351
United States,25/03/2019,0.216417
United States,25/03/2019,0.448317
United States,25/03/2019,2.24734
United States,25/03/2019,3.37055
United States,26/03/2019,2.61383
United States,26/03/2019,4.7089
United States,26/03/2019,0.195897
United States,26/03/2019,0.472088
United States,26/03/2019,2.52713
United States,26/03/2019,3.95525
United States,27/03/2019,2.54193
United States,27/03/2019,4.76639
United States,27/03/2019,0.191539
United States,27/03/2019,0.48142
United States,27/03/2019,2.46138
United States,27/03/2019,3.84645
United States,28/03/2019,2.31149
United States,28/03/2019,4.77259
United States,28/03/2019,0.206838
United States,28/03/2019,0.495131
United States,28/03/2019,2.19536
United States,28/03/2019,3.49775
United States,29/03/2019,2.29009
United States,29/03/2019,4.78039
United States,29/03/2019,0.207868
United States,29/03/2019,0.493628
United States,29/03/2019,2.0808
United States,29/03/2019,3.46537
United States,30/03/2019,2.28505
United States,30/03/2019,4.076
United States,30/03/2019,0.216409
United States,30/03/2019,0.442492
United States,30/03/2019,2.06152
United States,30/03/2019,3.45774
United States,31/03/2019,2.05584
United States,31/03/2019,3.04775
United States,31/03/2019,0.211976
United States,31/03/2019,0.426746
United States,31/03/2019,2.4623
United States,31/03/2019,3.11091
United States,01/04/2019,2.86485
United States,01/04/2019,4.37244
United States,01/04/2019,0.219273
United States,01/04/2019,0.451181
United States,01/04/2019,2.62594
United States,01/04/2019,3.61018
United States,02/04/2019,3.17416
United States,02/04/2019,4.85033
