country,year,temp_c,base,anom
Bioko,1901,24.03333333333333,24.68277777777778,-0.6494444444444483
Bioko,1902,24.275000000000002,24.68277777777778,-0.4077777777777776
Bioko,1903,24.40833333333333,24.68277777777778,-0.27444444444444827
Bioko,1904,24.125,24.68277777777778,-0.5577777777777797
Bioko,1905,24.53333333333333,24.68277777777778,-0.14944444444444827
Bioko,1906,24.483333333333334,24.68277777777778,-0.19944444444444542
Bioko,1907,24.53333333333333,24.68277777777778,-0.14944444444444827
Bioko,1908,24.108333333333334,24.68277777777778,-0.5744444444444454
Bioko,1909,24.666666666666668,24.68277777777778,-0.016111111111111853
Bioko,1910,24.016666666666666,24.68277777777778,-0.666111111111114
Bioko,1911,24.474999999999998,24.68277777777778,-0.20777777777778184
Bioko,1912,24.566666666666666,24.68277777777778,-0.11611111111111327
Bioko,1913,24.116666666666664,24.68277777777778,-0.5661111111111161
Bioko,1914,24.566666666666666,24.68277777777778,-0.11611111111111327
Bioko,1915,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1916,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1917,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1918,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1919,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1920,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1921,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1922,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1923,24.375,24.68277777777778,-0.3077777777777797
Bioko,1924,24.366666666666664,24.68277777777778,-0.3161111111111161
Bioko,1925,24.34166666666667,24.68277777777778,-0.34111111111111114
Bioko,1926,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1927,24.366666666666664,24.68277777777778,-0.3161111111111161
Bioko,1928,24.349999999999998,24.68277777777778,-0.33277777777778184
Bioko,1929,24.333333333333332,24.68277777777778,-0.34944444444444756
Bioko,1930,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1931,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1932,24.40833333333333,24.68277777777778,-0.27444444444444827
Bioko,1933,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1934,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1935,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1936,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1937,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1938,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1939,24.400000000000002,24.68277777777778,-0.2827777777777776
Bioko,1940,24.383333333333336,24.68277777777778,-0.2994444444444433
Bioko,1941,24.925,24.68277777777778,0.242222222222221
Bioko,1942,24.8,24.68277777777778,0.117222222222221
Bioko,1943,24.233333333333334,24.68277777777778,-0.4494444444444454
Bioko,1944,24.758333333333336,24.68277777777778,0.07555555555555671
Bioko,1945,24.866666666666664,24.68277777777778,0.18388888888888388
Bioko,1946,24.575,24.68277777777778,-0.10777777777778041
Bioko,1947,24.866666666666664,24.68277777777778,0.18388888888888388
Bioko,1948,24.474999999999998,24.68277777777778,-0.20777777777778184
Bioko,1949,24.891666666666666,24.68277777777778,0.20888888888888602
Bioko,1950,24.8,24.68277777777778,0.117222222222221
Bioko,1951,24.75,24.68277777777778,0.0672222222222203
Bioko,1952,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1953,24.425,24.68277777777778,-0.257777777777779
Bioko,1954,24.108333333333334,24.68277777777778,-0.5744444444444454
Bioko,1955,24.28333333333333,24.68277777777778,-0.39944444444444827
Bioko,1956,24.191666666666666,24.68277777777778,-0.4911111111111133
Bioko,1957,24.541666666666668,24.68277777777778,-0.14111111111111185
Bioko,1958,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1959,24.558333333333334,24.68277777777778,-0.12444444444444613
Bioko,1960,24.625,24.68277777777778,-0.057777777777779704
Bioko,1961,24.40833333333333,24.68277777777778,-0.27444444444444827
Bioko,1962,24.400000000000002,24.68277777777778,-0.2827777777777776
Bioko,1963,24.791666666666668,24.68277777777778,0.10888888888888815
Bioko,1964,24.391666666666666,24.68277777777778,-0.291111111111114
Bioko,1965,24.425,24.68277777777778,-0.257777777777779
Bioko,1966,24.75,24.68277777777778,0.0672222222222203
Bioko,1967,24.40833333333333,24.68277777777778,-0.27444444444444827
Bioko,1968,24.433333333333334,24.68277777777778,-0.24944444444444613
Bioko,1969,24.71666666666667,24.68277777777778,0.03388888888888886
Bioko,1970,24.558333333333334,24.68277777777778,-0.12444444444444613
Bioko,1971,24.125,24.68277777777778,-0.5577777777777797
Bioko,1972,24.233333333333334,24.68277777777778,-0.4494444444444454
Bioko,1973,24.5,24.68277777777778,-0.1827777777777797
Bioko,1974,23.974999999999998,24.68277777777778,-0.7077777777777818
Bioko,1975,23.925,24.68277777777778,-0.757777777777779
Bioko,1976,23.758333333333336,24.68277777777778,-0.9244444444444433
Bioko,1977,24.34166666666667,24.68277777777778,-0.34111111111111114
Bioko,1978,24.083333333333332,24.68277777777778,-0.5994444444444476
Bioko,1979,24.508333333333336,24.68277777777778,-0.1744444444444433
Bioko,1980,24.474999999999998,24.68277777777778,-0.20777777777778184
Bioko,1981,24.266666666666666,24.68277777777778,-0.416111111111114
Bioko,1982,24.099999999999998,24.68277777777778,-0.5827777777777818
Bioko,1983,24.416666666666668,24.68277777777778,-0.26611111111111185
Bioko,1984,24.474999999999998,24.68277777777778,-0.20777777777778184
