country,year,temp_c,base,anom
Panama,1901,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1902,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1903,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1904,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1905,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1906,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1907,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1908,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1909,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1910,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1911,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1912,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1913,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1914,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1915,25.78333333333333,26.068333333333335,-0.2850000000000037
Panama,1916,25.65833333333333,26.068333333333335,-0.4100000000000037
Panama,1917,25.55,26.068333333333335,-0.5183333333333344
Panama,1918,25.516666666666666,26.068333333333335,-0.5516666666666694
Panama,1919,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1920,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1921,25.458333333333332,26.068333333333335,-0.610000000000003
Panama,1922,25.45,26.068333333333335,-0.6183333333333358
Panama,1923,25.46666666666667,26.068333333333335,-0.6016666666666666
Panama,1924,25.558333333333334,26.068333333333335,-0.5100000000000016
Panama,1925,25.416666666666668,26.068333333333335,-0.6516666666666673
Panama,1926,25.724999999999998,26.068333333333335,-0.34333333333333727
Panama,1927,25.474999999999998,26.068333333333335,-0.5933333333333373
Panama,1928,25.566666666666666,26.068333333333335,-0.5016666666666687
Panama,1929,25.575,26.068333333333335,-0.49333333333333584
Panama,1930,25.608333333333334,26.068333333333335,-0.46000000000000085
Panama,1931,25.691666666666666,26.068333333333335,-0.3766666666666687
Panama,1932,25.566666666666666,26.068333333333335,-0.5016666666666687
Panama,1933,25.691666666666666,26.068333333333335,-0.3766666666666687
Panama,1934,25.7,26.068333333333335,-0.36833333333333584
Panama,1935,25.675,26.068333333333335,-0.3933333333333344
Panama,1936,25.816666666666666,26.068333333333335,-0.2516666666666687
Panama,1937,25.666666666666668,26.068333333333335,-0.4016666666666673
Panama,1938,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1939,25.650000000000002,26.068333333333335,-0.418333333333333
Panama,1940,25.675,26.068333333333335,-0.3933333333333344
Panama,1941,26.25833333333333,26.068333333333335,0.18999999999999417
Panama,1942,25.650000000000002,26.068333333333335,-0.418333333333333
Panama,1943,25.59166666666667,26.068333333333335,-0.47666666666666657
Panama,1944,25.516666666666666,26.068333333333335,-0.5516666666666694
Panama,1945,25.558333333333334,26.068333333333335,-0.5100000000000016
Panama,1946,25.641666666666666,26.068333333333335,-0.4266666666666694
Panama,1947,25.833333333333332,26.068333333333335,-0.23500000000000298
Panama,1948,25.825,26.068333333333335,-0.24333333333333584
Panama,1949,25.5,26.068333333333335,-0.5683333333333351
Panama,1950,25.21666666666667,26.068333333333335,-0.8516666666666666
Panama,1951,25.691666666666666,26.068333333333335,-0.3766666666666687
Panama,1952,25.875,26.068333333333335,-0.19333333333333513
Panama,1953,25.849999999999998,26.068333333333335,-0.21833333333333727
Panama,1954,25.416666666666668,26.068333333333335,-0.6516666666666673
Panama,1955,25.349999999999998,26.068333333333335,-0.7183333333333373
Panama,1956,25.666666666666668,26.068333333333335,-0.4016666666666673
Panama,1957,26.008333333333336,26.068333333333335,-0.05999999999999872
Panama,1958,26.3,26.068333333333335,0.23166666666666558
Panama,1959,25.816666666666666,26.068333333333335,-0.2516666666666687
Panama,1960,25.65833333333333,26.068333333333335,-0.4100000000000037
Panama,1961,25.583333333333332,26.068333333333335,-0.485000000000003
Panama,1962,25.433333333333334,26.068333333333335,-0.6350000000000016
Panama,1963,25.683333333333334,26.068333333333335,-0.38500000000000156
Panama,1964,25.508333333333336,26.068333333333335,-0.5599999999999987
Panama,1965,25.541666666666668,26.068333333333335,-0.5266666666666673
Panama,1966,25.7,26.068333333333335,-0.36833333333333584
Panama,1967,25.316666666666666,26.068333333333335,-0.7516666666666687
Panama,1968,25.308333333333334,26.068333333333335,-0.7600000000000016
Panama,1969,25.900000000000002,26.068333333333335,-0.168333333333333
Panama,1970,25.583333333333332,26.068333333333335,-0.485000000000003
Panama,1971,25.175,26.068333333333335,-0.8933333333333344
Panama,1972,25.691666666666666,26.068333333333335,-0.3766666666666687
Panama,1973,25.691666666666666,26.068333333333335,-0.3766666666666687
Panama,1974,25.175,26.068333333333335,-0.8933333333333344
Panama,1975,24.958333333333332,26.068333333333335,-1.110000000000003
Panama,1976,25.275000000000002,26.068333333333335,-0.793333333333333
Panama,1977,25.650000000000002,26.068333333333335,-0.418333333333333
Panama,1978,25.708333333333332,26.068333333333335,-0.360000000000003
Panama,1979,25.75,26.068333333333335,-0.31833333333333513
Panama,1980,25.875,26.068333333333335,-0.19333333333333513
Panama,1981,25.625,26.068333333333335,-0.44333333333333513
Panama,1982,25.75,26.068333333333335,-0.31833333333333513
Panama,1983,26.25,26.068333333333335,0.18166666666666487
Panama,1984,25.400000000000002,26.068333333333335,-0.668333333333333
Panama,1985,25.474999999999998,26.068333333333335,-0.5933333333333373
Panama,1986,25.608333333333334,26.068333333333335,-0.46000000000000085
Panama,1987,26.125,26.068333333333335,0.05666666666666487
