country,year,temp_c,base,anom
Myanmar,1901,23.55,23.92058823529412,-0.3705882352941181
Myanmar,1902,23.383333333333336,23.92058823529412,-0.5372549019607824
Myanmar,1903,23.391666666666666,23.92058823529412,-0.5289215686274531
Myanmar,1904,23.208333333333332,23.92058823529412,-0.7122549019607867
Myanmar,1905,23.233333333333334,23.92058823529412,-0.6872549019607845
Myanmar,1906,23.608333333333334,23.92058823529412,-0.31225490196078454
Myanmar,1907,23.275000000000002,23.92058823529412,-0.6455882352941167
Myanmar,1908,23.433333333333334,23.92058823529412,-0.48725490196078525
Myanmar,1909,23.5,23.92058823529412,-0.4205882352941188
Myanmar,1910,23.175,23.92058823529412,-0.7455882352941181
Myanmar,1911,23.208333333333332,23.92058823529412,-0.7122549019607867
Myanmar,1912,23.333333333333332,23.92058823529412,-0.5872549019607867
Myanmar,1913,23.241666666666664,23.92058823529412,-0.6789215686274552
Myanmar,1914,23.25,23.92058823529412,-0.6705882352941188
Myanmar,1915,23.541666666666668,23.92058823529412,-0.37892156862745097
Myanmar,1916,23.383333333333336,23.92058823529412,-0.5372549019607824
Myanmar,1917,23.208333333333332,23.92058823529412,-0.7122549019607867
Myanmar,1918,23.21666666666667,23.92058823529412,-0.7039215686274503
Myanmar,1919,23.7,23.92058823529412,-0.22058823529411953
Myanmar,1920,23.5,23.92058823529412,-0.4205882352941188
Myanmar,1921,23.566666666666666,23.92058823529412,-0.3539215686274524
Myanmar,1922,23.708333333333332,23.92058823529412,-0.21225490196078667
Myanmar,1923,23.53333333333333,23.92058823529412,-0.3872549019607874
Myanmar,1924,23.7,23.92058823529412,-0.22058823529411953
Myanmar,1925,23.183333333333334,23.92058823529412,-0.7372549019607852
Myanmar,1926,23.666666666666668,23.92058823529412,-0.25392156862745097
Myanmar,1927,23.46666666666667,23.92058823529412,-0.45392156862745026
Myanmar,1928,23.741666666666664,23.92058823529412,-0.17892156862745523
Myanmar,1929,23.641666666666666,23.92058823529412,-0.2789215686274531
Myanmar,1930,23.541666666666668,23.92058823529412,-0.37892156862745097
Myanmar,1931,23.933333333333334,23.92058823529412,0.012745098039214753
Myanmar,1932,23.650000000000002,23.92058823529412,-0.2705882352941167
Myanmar,1933,23.708333333333332,23.92058823529412,-0.21225490196078667
Myanmar,1934,23.53333333333333,23.92058823529412,-0.3872549019607874
Myanmar,1935,23.825,23.92058823529412,-0.09558823529411953
Myanmar,1936,23.525000000000002,23.92058823529412,-0.3955882352941167
Myanmar,1937,23.708333333333332,23.92058823529412,-0.21225490196078667
Myanmar,1938,23.383333333333336,23.92058823529412,-0.5372549019607824
Myanmar,1939,23.28333333333333,23.92058823529412,-0.6372549019607874
Myanmar,1940,23.333333333333332,23.92058823529412,-0.5872549019607867
Myanmar,1941,23.883333333333336,23.92058823529412,-0.037254901960782405
Myanmar,1942,23.683333333333334,23.92058823529412,-0.23725490196078525
Myanmar,1943,23.383333333333336,23.92058823529412,-0.5372549019607824
Myanmar,1944,23.516666666666666,23.92058823529412,-0.4039215686274531
Myanmar,1945,23.5,23.92058823529412,-0.4205882352941188
Myanmar,1946,23.816666666666666,23.92058823529412,-0.10392156862745239
Myanmar,1947,23.808333333333334,23.92058823529412,-0.11225490196078525
Myanmar,1948,23.349999999999998,23.92058823529412,-0.570588235294121
Myanmar,1949,23.25,23.92058823529412,-0.6705882352941188
Myanmar,1950,23.275000000000002,23.92058823529412,-0.6455882352941167
Myanmar,1951,23.34166666666667,23.92058823529412,-0.5789215686274503
Myanmar,1952,23.400000000000002,23.92058823529412,-0.5205882352941167
Myanmar,1953,23.474999999999998,23.92058823529412,-0.44558823529412095
Myanmar,1954,23.349999999999998,23.92058823529412,-0.570588235294121
Myanmar,1955,23.008333333333336,23.92058823529412,-0.9122549019607824
Myanmar,1956,23.0,23.92058823529412,-0.9205882352941188
Myanmar,1957,23.375,23.92058823529412,-0.5455882352941188
Myanmar,1958,23.633333333333336,23.92058823529412,-0.2872549019607824
Myanmar,1959,23.391666666666666,23.92058823529412,-0.5289215686274531
Myanmar,1960,23.666666666666668,23.92058823529412,-0.25392156862745097
Myanmar,1961,23.34166666666667,23.92058823529412,-0.5789215686274503
Myanmar,1962,23.21666666666667,23.92058823529412,-0.7039215686274503
Myanmar,1963,23.21666666666667,23.92058823529412,-0.7039215686274503
Myanmar,1964,23.325,23.92058823529412,-0.5955882352941195
Myanmar,1965,23.241666666666664,23.92058823529412,-0.6789215686274552
Myanmar,1966,23.708333333333332,23.92058823529412,-0.21225490196078667
Myanmar,1967,23.150000000000002,23.92058823529412,-0.7705882352941167
Myanmar,1968,23.28333333333333,23.92058823529412,-0.6372549019607874
Myanmar,1969,23.583333333333332,23.92058823529412,-0.33725490196078667
Myanmar,1970,23.366666666666664,23.92058823529412,-0.5539215686274552
Myanmar,1971,22.891666666666666,23.92058823529412,-1.028921568627453
Myanmar,1972,23.433333333333334,23.92058823529412,-0.48725490196078525
Myanmar,1973,23.558333333333334,23.92058823529412,-0.36225490196078525
Myanmar,1974,23.116666666666664,23.92058823529412,-0.8039215686274552
Myanmar,1975,23.291666666666668,23.92058823529412,-0.628921568627451
Myanmar,1976,23.241666666666664,23.92058823529412,-0.6789215686274552
Myanmar,1977,23.224999999999998,23.92058823529412,-0.695588235294121
Myanmar,1978,23.46666666666667,23.92058823529412,-0.45392156862745026
Myanmar,1979,23.925,23.92058823529412,0.004411764705881893
Myanmar,1980,23.724999999999998,23.92058823529412,-0.19558823529412095
Myanmar,1981,23.275000000000002,23.92058823529412,-0.6455882352941167
