country,year,temp_c,base,anom
Denmark,1901,7.6000000000000005,8.753186274509805,-1.153186274509804
Denmark,1902,6.241666666666667,8.753186274509805,-2.5115196078431374
Denmark,1903,7.616666666666666,8.753186274509805,-1.1365196078431383
Denmark,1904,7.408333333333334,8.753186274509805,-1.3448529411764705
Denmark,1905,7.483333333333333,8.753186274509805,-1.2698529411764712
Denmark,1906,8.058333333333334,8.753186274509805,-0.694852941176471
Denmark,1907,7.074999999999999,8.753186274509805,-1.6781862745098053
Denmark,1908,7.466666666666666,8.753186274509805,-1.2865196078431387
Denmark,1909,6.575,8.753186274509805,-2.1781862745098044
Denmark,1910,8.291666666666666,8.753186274509805,-0.4615196078431385
Denmark,1911,8.433333333333332,8.753186274509805,-0.3198529411764728
Denmark,1912,7.258333333333333,8.753186274509805,-1.4948529411764717
Denmark,1913,8.225,8.753186274509805,-0.5281862745098049
Denmark,1914,8.575,8.753186274509805,-0.1781862745098053
Denmark,1915,6.491666666666667,8.753186274509805,-2.2615196078431374
Denmark,1916,7.491666666666666,8.753186274509805,-1.2615196078431383
Denmark,1917,6.991666666666667,8.753186274509805,-1.7615196078431374
Denmark,1918,7.6499999999999995,8.753186274509805,-1.103186274509805
Denmark,1919,6.6000000000000005,8.753186274509805,-2.153186274509804
Denmark,1920,7.966666666666666,8.753186274509805,-0.7865196078431387
Denmark,1921,8.266666666666667,8.753186274509805,-0.4865196078431371
Denmark,1922,6.408333333333334,8.753186274509805,-2.3448529411764705
Denmark,1923,6.8,8.753186274509805,-1.9531862745098048
Denmark,1924,6.966666666666666,8.753186274509805,-1.7865196078431387
Denmark,1925,7.941666666666666,8.753186274509805,-0.8115196078431381
Denmark,1926,7.783333333333332,8.753186274509805,-0.9698529411764722
Denmark,1927,7.166666666666667,8.753186274509805,-1.5865196078431376
Denmark,1928,7.1499999999999995,8.753186274509805,-1.603186274509805
Denmark,1929,6.716666666666666,8.753186274509805,-2.0365196078431387
Denmark,1930,8.383333333333333,8.753186274509805,-0.3698529411764717
Denmark,1931,6.858333333333333,8.753186274509805,-1.8948529411764712
Denmark,1932,8.174999999999999,8.753186274509805,-0.5781862745098056
Denmark,1933,7.916666666666667,8.753186274509805,-0.8365196078431376
Denmark,1934,9.266666666666667,8.753186274509805,0.5134803921568629
Denmark,1935,8.075000000000001,8.753186274509805,-0.6781862745098035
Denmark,1936,8.125,8.753186274509805,-0.6281862745098046
Denmark,1937,8.049999999999999,8.753186274509805,-0.7031862745098056
Denmark,1938,8.866666666666667,8.753186274509805,0.11348039215686256
Denmark,1939,8.158333333333333,8.753186274509805,-0.5948529411764714
Denmark,1940,6.083333333333333,8.753186274509805,-2.6698529411764715
Denmark,1941,6.25,8.753186274509805,-2.5031862745098046
Denmark,1942,5.891666666666667,8.753186274509805,-2.861519607843138
Denmark,1943,8.549999999999999,8.753186274509805,-0.20318627450980564
Denmark,1944,8.175,8.753186274509805,-0.5781862745098039
Denmark,1945,8.466666666666667,8.753186274509805,-0.2865196078431378
Denmark,1946,7.741666666666667,8.753186274509805,-1.0115196078431374
Denmark,1947,7.266666666666667,8.753186274509805,-1.486519607843138
Denmark,1948,8.366666666666667,8.753186274509805,-0.38651960784313744
Denmark,1949,9.083333333333334,8.753186274509805,0.33014705882352935
Denmark,1950,8.116666666666665,8.753186274509805,-0.6365196078431392
Denmark,1951,8.066666666666666,8.753186274509805,-0.6865196078431381
Denmark,1952,7.066666666666666,8.753186274509805,-1.6865196078431381
Denmark,1953,8.733333333333333,8.753186274509805,-0.019852941176472072
Denmark,1954,7.375,8.753186274509805,-1.3781862745098046
Denmark,1955,7.199999999999999,8.753186274509805,-1.5531862745098053
Denmark,1956,6.633333333333333,8.753186274509805,-2.1198529411764717
Denmark,1957,7.9750000000000005,8.753186274509805,-0.778186274509804
Denmark,1958,7.233333333333333,8.753186274509805,-1.5198529411764712
Denmark,1959,8.733333333333333,8.753186274509805,-0.019852941176472072
Denmark,1960,7.6000000000000005,8.753186274509805,-1.153186274509804
Denmark,1961,8.458333333333334,8.753186274509805,-0.29485294117647065
Denmark,1962,6.875,8.753186274509805,-1.8781862745098046
Denmark,1963,6.683333333333334,8.753186274509805,-2.069852941176471
Denmark,1964,7.5249999999999995,8.753186274509805,-1.228186274509805
Denmark,1965,6.916666666666667,8.753186274509805,-1.8365196078431376
Denmark,1966,7.008333333333333,8.753186274509805,-1.7448529411764717
Denmark,1967,8.291666666666666,8.753186274509805,-0.4615196078431385
Denmark,1968,7.758333333333333,8.753186274509805,-0.9948529411764717
Denmark,1969,7.324999999999999,8.753186274509805,-1.4281862745098053
Denmark,1970,6.8,8.753186274509805,-1.9531862745098048
Denmark,1971,8.108333333333333,8.753186274509805,-0.6448529411764721
Denmark,1972,7.8999999999999995,8.753186274509805,-0.8531862745098051
Denmark,1973,8.116666666666665,8.753186274509805,-0.6365196078431392
Denmark,1974,8.525,8.753186274509805,-0.22818627450980422
Denmark,1975,8.983333333333333,8.753186274509805,0.23014705882352793
Denmark,1976,7.566666666666666,8.753186274509805,-1.1865196078431381
Denmark,1977,7.75,8.753186274509805,-1.0031862745098046
Denmark,1978,7.408333333333332,8.753186274509805,-1.3448529411764722
Denmark,1979,6.591666666666666,8.753186274509805,-2.1615196078431387
Denmark,1980,7.108333333333333,8.753186274509805,-1.6448529411764712
Denmark,1981,7.233333333333333,8.753186274509805,-1.5198529411764712
Denmark,1982,8.008333333333333,8.753186274509805,-0.7448529411764717
Denmark,1983,8.425,8.753186274509805,-0.32818627450980387
