country,year,temp_c,base,anom
New_Siberian_Isl,1901,-15.575000000000001,-14.090686274509803,-1.484313725490198
New_Siberian_Isl,1902,-16.216666666666665,-14.090686274509803,-2.125980392156862
New_Siberian_Isl,1903,-15.591666666666667,-14.090686274509803,-1.5009803921568636
New_Siberian_Isl,1904,-15.866666666666665,-14.090686274509803,-1.7759803921568622
New_Siberian_Isl,1905,-16.375,-14.090686274509803,-2.284313725490197
New_Siberian_Isl,1906,-15.608333333333334,-14.090686274509803,-1.5176470588235311
New_Siberian_Isl,1907,-15.691666666666668,-14.090686274509803,-1.600980392156865
New_Siberian_Isl,1908,-15.866666666666667,-14.090686274509803,-1.775980392156864
New_Siberian_Isl,1909,-15.741666666666667,-14.090686274509803,-1.650980392156864
New_Siberian_Isl,1910,-15.649999999999999,-14.090686274509803,-1.5593137254901954
New_Siberian_Isl,1911,-15.566666666666668,-14.090686274509803,-1.475980392156865
New_Siberian_Isl,1912,-16.141666666666666,-14.090686274509803,-2.0509803921568626
New_Siberian_Isl,1913,-16.0,-14.090686274509803,-1.9093137254901968
New_Siberian_Isl,1914,-15.741666666666667,-14.090686274509803,-1.650980392156864
New_Siberian_Isl,1915,-16.333333333333332,-14.090686274509803,-2.242647058823529
New_Siberian_Isl,1916,-15.758333333333333,-14.090686274509803,-1.6676470588235297
New_Siberian_Isl,1917,-15.450000000000001,-14.090686274509803,-1.359313725490198
New_Siberian_Isl,1918,-15.891666666666666,-14.090686274509803,-1.8009803921568626
New_Siberian_Isl,1919,-15.625,-14.090686274509803,-1.5343137254901968
New_Siberian_Isl,1920,-15.441666666666668,-14.090686274509803,-1.350980392156865
New_Siberian_Isl,1921,-15.658333333333333,-14.090686274509803,-1.56764705882353
New_Siberian_Isl,1922,-16.141666666666666,-14.090686274509803,-2.0509803921568626
New_Siberian_Isl,1923,-15.9,-14.090686274509803,-1.8093137254901972
New_Siberian_Isl,1924,-15.783333333333333,-14.090686274509803,-1.69264705882353
New_Siberian_Isl,1925,-15.791666666666666,-14.090686274509803,-1.700980392156863
New_Siberian_Isl,1926,-15.633333333333333,-14.090686274509803,-1.5426470588235297
New_Siberian_Isl,1927,-15.391666666666666,-14.090686274509803,-1.3009803921568626
New_Siberian_Isl,1928,-15.700000000000001,-14.090686274509803,-1.609313725490198
New_Siberian_Isl,1929,-16.283333333333335,-14.090686274509803,-2.192647058823532
New_Siberian_Isl,1930,-15.625,-14.090686274509803,-1.5343137254901968
New_Siberian_Isl,1931,-14.758333333333333,-14.090686274509803,-0.6676470588235297
New_Siberian_Isl,1932,-15.5,-14.090686274509803,-1.4093137254901968
New_Siberian_Isl,1933,-15.808333333333332,-14.090686274509803,-1.7176470588235286
New_Siberian_Isl,1934,-14.891666666666667,-14.090686274509803,-0.8009803921568643
New_Siberian_Isl,1935,-15.549999999999999,-14.090686274509803,-1.4593137254901958
New_Siberian_Isl,1936,-15.174999999999999,-14.090686274509803,-1.0843137254901958
New_Siberian_Isl,1937,-13.891666666666666,-14.090686274509803,0.19901960784313744
New_Siberian_Isl,1938,-13.941666666666668,-14.090686274509803,0.14901960784313495
New_Siberian_Isl,1939,-15.716666666666667,-14.090686274509803,-1.6259803921568636
New_Siberian_Isl,1940,-14.158333333333333,-14.090686274509803,-0.06764705882353006
New_Siberian_Isl,1941,-15.766666666666666,-14.090686274509803,-1.6759803921568626
New_Siberian_Isl,1942,-15.391666666666666,-14.090686274509803,-1.3009803921568626
New_Siberian_Isl,1943,-13.5,-14.090686274509803,0.5906862745098032
New_Siberian_Isl,1944,-14.458333333333334,-14.090686274509803,-0.36764705882353077
New_Siberian_Isl,1945,-14.691666666666668,-14.090686274509803,-0.600980392156865
New_Siberian_Isl,1946,-16.483333333333334,-14.090686274509803,-2.392647058823531
New_Siberian_Isl,1947,-13.908333333333333,-14.090686274509803,0.18235294117646994
New_Siberian_Isl,1948,-15.558333333333335,-14.090686274509803,-1.4676470588235322
New_Siberian_Isl,1949,-15.383333333333333,-14.090686274509803,-1.2926470588235297
New_Siberian_Isl,1950,-16.849999999999998,-14.090686274509803,-2.7593137254901947
New_Siberian_Isl,1951,-15.491666666666667,-14.090686274509803,-1.400980392156864
New_Siberian_Isl,1952,-15.116666666666667,-14.090686274509803,-1.025980392156864
New_Siberian_Isl,1953,-14.450000000000001,-14.090686274509803,-0.3593137254901979
New_Siberian_Isl,1954,-14.825000000000001,-14.090686274509803,-0.7343137254901979
New_Siberian_Isl,1955,-15.883333333333333,-14.090686274509803,-1.7926470588235297
New_Siberian_Isl,1956,-15.408333333333333,-14.090686274509803,-1.31764705882353
New_Siberian_Isl,1957,-15.958333333333334,-14.090686274509803,-1.8676470588235308
New_Siberian_Isl,1958,-16.391666666666666,-14.090686274509803,-2.3009803921568626
New_Siberian_Isl,1959,-14.408333333333333,-14.090686274509803,-0.31764705882353006
New_Siberian_Isl,1960,-14.725,-14.090686274509803,-0.6343137254901965
New_Siberian_Isl,1961,-16.0,-14.090686274509803,-1.9093137254901968
New_Siberian_Isl,1962,-16.266666666666666,-14.090686274509803,-2.1759803921568626
New_Siberian_Isl,1963,-16.8,-14.090686274509803,-2.7093137254901976
New_Siberian_Isl,1964,-16.7,-14.090686274509803,-2.609313725490196
New_Siberian_Isl,1965,-16.575,-14.090686274509803,-2.484313725490196
New_Siberian_Isl,1966,-16.375,-14.090686274509803,-2.284313725490197
New_Siberian_Isl,1967,-15.683333333333335,-14.090686274509803,-1.5926470588235322
New_Siberian_Isl,1968,-14.758333333333333,-14.090686274509803,-0.6676470588235297
