country,year,temp_c,base,anom
Virgin_Isl,1901,26.625,27.012222222222224,-0.38722222222222413
Virgin_Isl,1902,26.125,27.012222222222224,-0.8872222222222241
Virgin_Isl,1903,26.116666666666664,27.012222222222224,-0.8955555555555605
Virgin_Isl,1904,25.675,27.012222222222224,-1.3372222222222234
Virgin_Isl,1905,26.05,27.012222222222224,-0.9622222222222234
Virgin_Isl,1906,25.733333333333334,27.012222222222224,-1.2788888888888899
Virgin_Isl,1907,25.366666666666664,27.012222222222224,-1.6455555555555605
Virgin_Isl,1908,25.425,27.012222222222224,-1.5872222222222234
Virgin_Isl,1909,25.441666666666666,27.012222222222224,-1.5705555555555577
Virgin_Isl,1910,25.55,27.012222222222224,-1.4622222222222234
Virgin_Isl,1911,25.383333333333336,27.012222222222224,-1.6288888888888877
Virgin_Isl,1912,25.741666666666664,27.012222222222224,-1.2705555555555605
Virgin_Isl,1913,25.291666666666668,27.012222222222224,-1.7205555555555563
Virgin_Isl,1914,25.599999999999998,27.012222222222224,-1.4122222222222263
Virgin_Isl,1915,26.3,27.012222222222224,-0.7122222222222234
Virgin_Isl,1916,25.925,27.012222222222224,-1.0872222222222234
Virgin_Isl,1917,25.375,27.012222222222224,-1.6372222222222241
Virgin_Isl,1918,25.599999999999998,27.012222222222224,-1.4122222222222263
Virgin_Isl,1919,25.8,27.012222222222224,-1.2122222222222234
Virgin_Isl,1920,25.433333333333334,27.012222222222224,-1.5788888888888906
Virgin_Isl,1921,25.233333333333334,27.012222222222224,-1.7788888888888899
Virgin_Isl,1922,25.224999999999998,27.012222222222224,-1.7872222222222263
Virgin_Isl,1923,26.099999999999998,27.012222222222224,-0.9122222222222263
Virgin_Isl,1924,26.525000000000002,27.012222222222224,-0.487222222222222
Virgin_Isl,1925,25.641666666666666,27.012222222222224,-1.3705555555555584
Virgin_Isl,1926,26.458333333333332,27.012222222222224,-0.553888888888892
Virgin_Isl,1927,26.241666666666664,27.012222222222224,-0.7705555555555605
Virgin_Isl,1928,26.125,27.012222222222224,-0.8872222222222241
Virgin_Isl,1929,25.608333333333334,27.012222222222224,-1.4038888888888899
Virgin_Isl,1930,25.833333333333332,27.012222222222224,-1.178888888888892
Virgin_Isl,1931,26.55,27.012222222222224,-0.4622222222222234
Virgin_Isl,1932,26.566666666666666,27.012222222222224,-0.4455555555555577
Virgin_Isl,1933,26.241666666666664,27.012222222222224,-0.7705555555555605
Virgin_Isl,1934,25.96666666666667,27.012222222222224,-1.0455555555555556
Virgin_Isl,1935,25.733333333333334,27.012222222222224,-1.2788888888888899
Virgin_Isl,1936,26.008333333333336,27.012222222222224,-1.0038888888888877
Virgin_Isl,1937,26.15833333333333,27.012222222222224,-0.8538888888888927
Virgin_Isl,1938,25.758333333333336,27.012222222222224,-1.2538888888888877
