country,year,temp_c,base,anom
Zimbabwe,1901,20.941666666666666,21.994362745098037,-1.0526960784313708
Zimbabwe,1902,21.40833333333333,21.994362745098037,-0.5860294117647058
Zimbabwe,1903,21.616666666666664,21.994362745098037,-0.37769607843137365
Zimbabwe,1904,20.516666666666666,21.994362745098037,-1.4776960784313715
Zimbabwe,1905,21.441666666666666,21.994362745098037,-0.5526960784313708
Zimbabwe,1906,20.708333333333332,21.994362745098037,-1.286029411764705
Zimbabwe,1907,20.45,21.994362745098037,-1.544362745098038
Zimbabwe,1908,21.233333333333334,21.994362745098037,-0.761029411764703
Zimbabwe,1909,20.983333333333334,21.994362745098037,-1.011029411764703
Zimbabwe,1910,20.375,21.994362745098037,-1.6193627450980372
Zimbabwe,1911,20.408333333333335,21.994362745098037,-1.5860294117647022
Zimbabwe,1912,21.208333333333332,21.994362745098037,-0.7860294117647051
Zimbabwe,1913,21.349999999999998,21.994362745098037,-0.6443627450980394
Zimbabwe,1914,21.766666666666666,21.994362745098037,-0.22769607843137152
Zimbabwe,1915,21.366666666666664,21.994362745098037,-0.6276960784313736
Zimbabwe,1916,21.425,21.994362745098037,-0.5693627450980365
Zimbabwe,1917,21.191666666666666,21.994362745098037,-0.8026960784313708
Zimbabwe,1918,20.391666666666666,21.994362745098037,-1.6026960784313715
Zimbabwe,1919,20.650000000000002,21.994362745098037,-1.344362745098035
Zimbabwe,1920,21.291666666666668,21.994362745098037,-0.7026960784313694
Zimbabwe,1921,21.008333333333333,21.994362745098037,-0.9860294117647044
Zimbabwe,1922,21.808333333333334,21.994362745098037,-0.18602941176470367
Zimbabwe,1923,21.333333333333332,21.994362745098037,-0.6610294117647051
Zimbabwe,1924,20.958333333333332,21.994362745098037,-1.036029411764705
Zimbabwe,1925,20.708333333333332,21.994362745098037,-1.286029411764705
Zimbabwe,1926,21.09166666666667,21.994362745098037,-0.9026960784313687
Zimbabwe,1927,20.875,21.994362745098037,-1.1193627450980372
Zimbabwe,1928,21.425,21.994362745098037,-0.5693627450980365
Zimbabwe,1929,21.275000000000002,21.994362745098037,-0.7193627450980351
Zimbabwe,1930,20.808333333333334,21.994362745098037,-1.1860294117647037
Zimbabwe,1931,21.666666666666668,21.994362745098037,-0.3276960784313694
Zimbabwe,1932,21.158333333333335,21.994362745098037,-0.8360294117647022
Zimbabwe,1933,21.05,21.994362745098037,-0.9443627450980365
Zimbabwe,1934,21.416666666666668,21.994362745098037,-0.5776960784313694
Zimbabwe,1935,20.683333333333334,21.994362745098037,-1.3110294117647037
Zimbabwe,1936,20.816666666666666,21.994362745098037,-1.1776960784313708
Zimbabwe,1937,20.9,21.994362745098037,-1.0943627450980387
Zimbabwe,1938,21.283333333333335,21.994362745098037,-0.7110294117647022
Zimbabwe,1939,20.591666666666665,21.994362745098037,-1.4026960784313722
Zimbabwe,1940,21.3,21.994362745098037,-0.6943627450980365
Zimbabwe,1941,21.741666666666664,21.994362745098037,-0.25269607843137365
Zimbabwe,1942,21.65833333333333,21.994362745098037,-0.3360294117647058
Zimbabwe,1943,21.141666666666666,21.994362745098037,-0.8526960784313715
Zimbabwe,1944,21.383333333333336,21.994362745098037,-0.6110294117647008
Zimbabwe,1945,20.833333333333332,21.994362745098037,-1.161029411764705
Zimbabwe,1946,21.283333333333335,21.994362745098037,-0.7110294117647022
Zimbabwe,1947,21.541666666666668,21.994362745098037,-0.4526960784313694
Zimbabwe,1948,21.224999999999998,21.994362745098037,-0.7693627450980394
Zimbabwe,1949,21.53333333333333,21.994362745098037,-0.4610294117647058
Zimbabwe,1950,21.241666666666667,21.994362745098037,-0.7526960784313701
Zimbabwe,1951,21.008333333333333,21.994362745098037,-0.9860294117647044
Zimbabwe,1952,21.316666666666666,21.994362745098037,-0.6776960784313708
Zimbabwe,1953,20.891666666666666,21.994362745098037,-1.1026960784313715
Zimbabwe,1954,21.25,21.994362745098037,-0.7443627450980372
Zimbabwe,1955,20.958333333333332,21.994362745098037,-1.036029411764705
Zimbabwe,1956,21.058333333333334,21.994362745098037,-0.9360294117647037
Zimbabwe,1957,21.849999999999998,21.994362745098037,-0.14436274509803937
Zimbabwe,1958,21.366666666666664,21.994362745098037,-0.6276960784313736
Zimbabwe,1959,21.53333333333333,21.994362745098037,-0.4610294117647058
Zimbabwe,1960,21.208333333333332,21.994362745098037,-0.7860294117647051
Zimbabwe,1961,21.25,21.994362745098037,-0.7443627450980372
Zimbabwe,1962,21.349999999999998,21.994362745098037,-0.6443627450980394
Zimbabwe,1963,20.7,21.994362745098037,-1.294362745098038
Zimbabwe,1964,20.941666666666666,21.994362745098037,-1.0526960784313708
Zimbabwe,1965,20.85,21.994362745098037,-1.1443627450980358
Zimbabwe,1966,21.241666666666667,21.994362745098037,-0.7526960784313701
Zimbabwe,1967,20.925,21.994362745098037,-1.0693627450980365
Zimbabwe,1968,21.083333333333332,21.994362745098037,-0.9110294117647051
Zimbabwe,1969,21.383333333333336,21.994362745098037,-0.6110294117647008
Zimbabwe,1970,21.708333333333332,21.994362745098037,-0.2860294117647051
Zimbabwe,1971,21.083333333333332,21.994362745098037,-0.9110294117647051
Zimbabwe,1972,20.875,21.994362745098037,-1.1193627450980372
Zimbabwe,1973,21.3,21.994362745098037,-0.6943627450980365
Zimbabwe,1974,20.583333333333332,21.994362745098037,-1.411029411764705
Zimbabwe,1975,20.733333333333334,21.994362745098037,-1.261029411764703
Zimbabwe,1976,20.641666666666666,21.994362745098037,-1.3526960784313715
Zimbabwe,1977,21.266666666666666,21.994362745098037,-0.7276960784313715
Zimbabwe,1978,20.833333333333332,21.994362745098037,-1.161029411764705
Zimbabwe,1979,21.133333333333333,21.994362745098037,-0.8610294117647044
Zimbabwe,1980,20.908333333333335,21.994362745098037,-1.0860294117647022
Zimbabwe,1981,20.525000000000002,21.994362745098037,-1.469362745098035
Zimbabwe,1982,21.3,21.994362745098037,-0.6943627450980365
Zimbabwe,1983,22.099999999999998,21.994362745098037,0.10563725490196063
Zimbabwe,1984,21.366666666666664,21.994362745098037,-0.6276960784313736
Zimbabwe,1985,21.208333333333332,21.994362745098037,-0.7860294117647051
Zimbabwe,1986,21.283333333333335,21.994362745098037,-0.7110294117647022
Zimbabwe,1987,21.900000000000002,21.994362745098037,-0.0943627450980351
Zimbabwe,1988,21.21666666666667,21.994362745098037,-0.7776960784313687
Zimbabwe,1989,21.283333333333335,21.994362745098037,-0.7110294117647022
Zimbabwe,1990,21.65833333333333,21.994362745098037,-0.3360294117647058
Zimbabwe,1991,21.65833333333333,21.994362745098037,-0.3360294117647058
Zimbabwe,1992,22.416666666666668,21.994362745098037,0.4223039215686306
Zimbabwe,1993,21.816666666666666,21.994362745098037,-0.1776960784313708
Zimbabwe,1994,21.391666666666666,21.994362745098037,-0.6026960784313715
Zimbabwe,1995,22.191666666666666,21.994362745098037,0.1973039215686292
Zimbabwe,1996,21.566666666666666,21.994362745098037,-0.4276960784313708
Zimbabwe,1997,21.641666666666666,21.994362745098037,-0.3526960784313715
Zimbabwe,1998,22.2,21.994362745098037,0.20563725490196205
Zimbabwe,1999,21.541666666666668,21.994362745098037,-0.4526960784313694
Zimbabwe,2000,21.349999999999998,21.994362745098037,-0.6443627450980394
Zimbabwe,2001,21.708333333333332,21.994362745098037,-0.2860294117647051
Zimbabwe,2002,21.983333333333334,21.994362745098037,-0.011029411764702957
Zimbabwe,2003,22.075,21.994362745098037,0.08063725490196205
Zimbabwe,2004,22.075,21.994362745098037,0.08063725490196205
Zimbabwe,2005,22.849999999999998,21.994362745098037,0.8556372549019606
Zimbabwe,2006,21.941666666666666,21.994362745098037,-0.05269607843137081
Zimbabwe,2007,22.058333333333334,21.994362745098037,0.06397058823529633
Zimbabwe,2008,21.983333333333334,21.994362745098037,-0.011029411764702957
Zimbabwe,2009,22.09166666666667,21.994362745098037,0.09730392156863132
Zimbabwe,2010,22.316666666666666,21.994362745098037,0.3223039215686292
Zimbabwe,2011,21.766666666666666,21.994362745098037,-0.22769607843137152
Zimbabwe,2012,21.974999999999998,21.994362745098037,-0.01936274509803937
Zimbabwe,2013,21.61666666666667,21.994362745098037,-0.37769607843136654
Zimbabwe,2014,21.808333333333334,21.994362745098037,-0.18602941176470367
Zimbabwe,2015,22.391666666666666,21.994362745098037,0.3973039215686285
Zimbabwe,2016,22.3,21.994362745098037,0.3056372549019635
Zimbabwe,2017,21.849999999999998,21.994362745098037,-0.14436274509803937
Zimbabwe,2018,22.133333333333336,21.994362745098037,0.13897058823529918
Zimbabwe,2019,22.491666666666664,21.994362745098037,0.49730392156862635
Zimbabwe,2020,22.008333333333336,21.994362745098037,0.013970588235299175
Zimbabwe,2021,21.96666666666667,21.994362745098037,-0.027696078431368676
Zimbabwe,2022,21.891666666666666,21.994362745098037,-0.10269607843137152
Zimbabwe,2023,22.150000000000002,21.994362745098037,0.1556372549019649
Zimbabwe,2024,22.599999999999998,21.994362745098037,0.6056372549019606
