country,year,temp_c,base,anom
Greenland,1901,-18.766666666666666,-17.718627450980392,-1.0480392156862735
Greenland,1902,-19.091666666666665,-17.718627450980392,-1.3730392156862727
Greenland,1903,-19.216666666666665,-17.718627450980392,-1.4980392156862727
Greenland,1904,-19.533333333333335,-17.718627450980392,-1.8147058823529427
Greenland,1905,-18.974999999999998,-17.718627450980392,-1.2563725490196056
Greenland,1906,-19.691666666666666,-17.718627450980392,-1.9730392156862742
Greenland,1907,-19.933333333333334,-17.718627450980392,-2.2147058823529413
Greenland,1908,-18.7,-17.718627450980392,-0.981372549019607
Greenland,1909,-19.041666666666668,-17.718627450980392,-1.3230392156862756
Greenland,1910,-19.641666666666666,-17.718627450980392,-1.9230392156862735
Greenland,1911,-19.358333333333334,-17.718627450980392,-1.639705882352942
Greenland,1912,-18.466666666666665,-17.718627450980392,-0.7480392156862727
Greenland,1913,-19.208333333333332,-17.718627450980392,-1.4897058823529399
Greenland,1914,-20.125,-17.718627450980392,-2.4063725490196077
Greenland,1915,-18.825,-17.718627450980392,-1.106372549019607
Greenland,1916,-18.666666666666668,-17.718627450980392,-0.9480392156862756
Greenland,1917,-19.099999999999998,-17.718627450980392,-1.3813725490196056
Greenland,1918,-20.091666666666665,-17.718627450980392,-2.3730392156862727
Greenland,1919,-19.2,-17.718627450980392,-1.481372549019607
Greenland,1920,-19.599999999999998,-17.718627450980392,-1.8813725490196056
Greenland,1921,-19.491666666666667,-17.718627450980392,-1.7730392156862749
Greenland,1922,-19.275000000000002,-17.718627450980392,-1.5563725490196099
Greenland,1923,-18.433333333333334,-17.718627450980392,-0.7147058823529413
Greenland,1924,-18.666666666666668,-17.718627450980392,-0.9480392156862756
Greenland,1925,-18.625,-17.718627450980392,-0.9063725490196077
Greenland,1926,-18.0,-17.718627450980392,-0.28137254901960773
Greenland,1927,-18.191666666666666,-17.718627450980392,-0.47303921568627416
Greenland,1928,-17.2,-17.718627450980392,0.518627450980393
Greenland,1929,-17.366666666666667,-17.718627450980392,0.35196078431372513
Greenland,1930,-17.708333333333332,-17.718627450980392,0.01029411764706012
Greenland,1931,-17.925,-17.718627450980392,-0.20637254901960844
Greenland,1932,-17.525000000000002,-17.718627450980392,0.19362745098039014
Greenland,1933,-17.516666666666666,-17.718627450980392,0.20196078431372655
Greenland,1934,-17.966666666666665,-17.718627450980392,-0.24803921568627274
Greenland,1935,-17.908333333333335,-17.718627450980392,-0.18970588235294272
Greenland,1936,-17.675,-17.718627450980392,0.04362745098039156
Greenland,1937,-18.191666666666666,-17.718627450980392,-0.47303921568627416
Greenland,1938,-18.775000000000002,-17.718627450980392,-1.0563725490196099
Greenland,1939,-17.625,-17.718627450980392,0.09362745098039227
Greenland,1940,-17.900000000000002,-17.718627450980392,-0.18137254901960986
Greenland,1941,-17.408333333333335,-17.718627450980392,0.3102941176470573
Greenland,1942,-17.933333333333334,-17.718627450980392,-0.2147058823529413
Greenland,1943,-18.675,-17.718627450980392,-0.9563725490196084
Greenland,1944,-18.591666666666665,-17.718627450980392,-0.8730392156862727
Greenland,1945,-18.075,-17.718627450980392,-0.356372549019607
Greenland,1946,-17.483333333333334,-17.718627450980392,0.235294117647058
Greenland,1947,-17.141666666666666,-17.718627450980392,0.5769607843137265
Greenland,1948,-18.366666666666667,-17.718627450980392,-0.6480392156862749
Greenland,1949,-18.841666666666665,-17.718627450980392,-1.1230392156862727
Greenland,1950,-18.366666666666667,-17.718627450980392,-0.6480392156862749
Greenland,1951,-19.041666666666668,-17.718627450980392,-1.3230392156862756
Greenland,1952,-18.108333333333334,-17.718627450980392,-0.389705882352942
Greenland,1953,-18.316666666666666,-17.718627450980392,-0.5980392156862742
Greenland,1954,-18.166666666666668,-17.718627450980392,-0.4480392156862756
Greenland,1955,-18.583333333333332,-17.718627450980392,-0.8647058823529399
Greenland,1956,-18.691666666666666,-17.718627450980392,-0.9730392156862742
Greenland,1957,-18.133333333333333,-17.718627450980392,-0.4147058823529406
Greenland,1958,-18.216666666666665,-17.718627450980392,-0.49803921568627274
Greenland,1959,-18.5,-17.718627450980392,-0.7813725490196077
Greenland,1960,-17.616666666666667,-17.718627450980392,0.10196078431372513
Greenland,1961,-18.641666666666666,-17.718627450980392,-0.9230392156862735
Greenland,1962,-17.966666666666665,-17.718627450980392,-0.24803921568627274
Greenland,1963,-18.275,-17.718627450980392,-0.5563725490196063
Greenland,1964,-18.45,-17.718627450980392,-0.731372549019607
Greenland,1965,-18.05,-17.718627450980392,-0.33137254901960844
Greenland,1966,-18.875,-17.718627450980392,-1.1563725490196077
Greenland,1967,-18.933333333333334,-17.718627450980392,-1.2147058823529413
Greenland,1968,-18.95,-17.718627450980392,-1.231372549019607
Greenland,1969,-18.758333333333333,-17.718627450980392,-1.0397058823529406
Greenland,1970,-18.9,-17.718627450980392,-1.1813725490196063
Greenland,1971,-19.508333333333333,-17.718627450980392,-1.7897058823529406
Greenland,1972,-18.908333333333335,-17.718627450980392,-1.1897058823529427
Greenland,1973,-18.941666666666666,-17.718627450980392,-1.2230392156862742
Greenland,1974,-18.3,-17.718627450980392,-0.5813725490196084
Greenland,1975,-19.3,-17.718627450980392,-1.5813725490196084
Greenland,1976,-18.266666666666666,-17.718627450980392,-0.5480392156862735
Greenland,1977,-18.175,-17.718627450980392,-0.45637254901960844
Greenland,1978,-18.808333333333334,-17.718627450980392,-1.0897058823529413
Greenland,1979,-18.758333333333333,-17.718627450980392,-1.0397058823529406
Greenland,1980,-17.741666666666667,-17.718627450980392,-0.023039215686274872
Greenland,1981,-18.583333333333332,-17.718627450980392,-0.8647058823529399
Greenland,1982,-19.141666666666666,-17.718627450980392,-1.4230392156862735
Greenland,1983,-19.875,-17.718627450980392,-2.1563725490196077
Greenland,1984,-18.983333333333334,-17.718627450980392,-1.264705882352942
Greenland,1985,-17.916666666666668,-17.718627450980392,-0.19803921568627558
Greenland,1986,-18.5,-17.718627450980392,-0.7813725490196077
Greenland,1987,-18.474999999999998,-17.718627450980392,-0.7563725490196056
Greenland,1988,-18.383333333333333,-17.718627450980392,-0.6647058823529406
Greenland,1989,-19.466666666666665,-17.718627450980392,-1.7480392156862727
Greenland,1990,-18.566666666666666,-17.718627450980392,-0.8480392156862742
Greenland,1991,-18.416666666666668,-17.718627450980392,-0.6980392156862756
Greenland,1992,-19.141666666666666,-17.718627450980392,-1.4230392156862735
Greenland,1993,-19.316666666666666,-17.718627450980392,-1.5980392156862742
Greenland,1994,-18.758333333333333,-17.718627450980392,-1.0397058823529406
Greenland,1995,-18.633333333333333,-17.718627450980392,-0.9147058823529406
Greenland,1996,-18.233333333333334,-17.718627450980392,-0.514705882352942
Greenland,1997,-18.391666666666666,-17.718627450980392,-0.6730392156862735
Greenland,1998,-17.849999999999998,-17.718627450980392,-0.1313725490196056
Greenland,1999,-18.275000000000002,-17.718627450980392,-0.5563725490196099
Greenland,2000,-17.95,-17.718627450980392,-0.23137254901960702
Greenland,2001,-17.825,-17.718627450980392,-0.10637254901960702
Greenland,2002,-17.533333333333335,-17.718627450980392,0.18529411764705728
Greenland,2003,-17.183333333333334,-17.718627450980392,0.5352941176470587
Greenland,2004,-17.433333333333334,-17.718627450980392,0.2852941176470587
Greenland,2005,-16.991666666666667,-17.718627450980392,0.7269607843137251
Greenland,2006,-17.416666666666668,-17.718627450980392,0.3019607843137244
Greenland,2007,-17.533333333333335,-17.718627450980392,0.18529411764705728
Greenland,2008,-17.733333333333334,-17.718627450980392,-0.014705882352942012
Greenland,2009,-17.633333333333333,-17.718627450980392,0.08529411764705941
Greenland,2010,-16.541666666666668,-17.718627450980392,1.1769607843137244
